image_path,x,y,z,thumb,fore,index,ring,little,thumb2,fore2,index2,ring2,little2,keycode,gs1,gs2,sign,label
Image\L\98.png,-133,78,64,0,0,0,0,0,0,100,100,100,0,0,0,1,0,L
Image\L\99.png,-133,78,64,0,0,0,0,0,0,100,100,100,0,0,0,1,0,L
Image\M\0.png,-103,100,93,0,0,0,0,0,100,100,0,0,0,0,0,1,0,M
Image\M\1.png,-103,100,93,0,0,0,0,0,100,100,0,0,0,0,0,1,0,M
Image\M\10.png,-125,100,93,0,0,0,0,0,100,100,0,0,0,0,0,1,0,M
Image\M\100.png,-113,100,93,0,0,0,0,0,100,100,0,0,0,0,0,1,0,M
Image\M\11.png,-131,100,93,0,0,0,0,0,100,100,0,0,0,0,0,1,0,M
Image\M\12.png,-136,100,93,0,0,0,0,0,100,100,0,0,0,0,0,1,0,M
Image\M\13.png,-136,100,93,0,0,0,0,0,100,100,0,0,0,0,0,1,0,M
Image\M\14.png,-136,100,93,0,0,0,0,0,100,100,0,0,0,0,0,1,0,M
Image\M\15.png,-136,100,93,0,0,0,0,0,100,100,0,0,0,0,0,1,0,M
Image\M\16.png,-136,100,93,0,0,0,0,0,100,100,0,0,0,0,0,1,0,M
Image\M\17.png,-136,100,93,0,0,0,0,0,100,100,0,0,0,0,0,1,0,M
Image\M\18.png,-136,100,93,0,0,0,0,0,100,100,0,0,0,0,0,1,0,M
Image\M\19.png,-127,100,93,0,0,0,0,0,100,100,0,0,0,0,0,1,0,M
Image\M\2.png,-99,100,93,0,0,0,0,0,100,100,0,0,0,0,0,1,0,M
Image\M\20.png,-122,100,93,0,0,0,0,0,100,100,0,0,0,0,0,1,0,M
Image\M\21.png,-122,100,93,0,0,0,0,0,100,100,0,0,0,0,0,1,0,M
Image\M\22.png,-122,100,93,0,0,0,0,0,100,100,0,0,0,0,0,1,0,M
Image\M\23.png,-116,100,93,0,0,0,0,0,100,100,0,0,0,0,0,1,0,M
Image\M\24.png,-116,100,93,0,0,0,0,0,100,100,0,0,0,0,0,1,0,M
Image\M\25.png,-116,100,93,0,0,0,0,0,100,100,0,0,0,0,0,1,0,M
Image\M\26.png,-116,100,93,0,0,0,0,0,100,100,0,0,0,0,0,1,0,M
Image\M\27.png,-116,100,93,0,0,0,0,0,100,100,0,0,0,0,0,1,0,M
Image\M\28.png,-116,100,93,0,0,0,0,0,100,100,0,0,0,0,0,1,0,M
Image\M\29.png,-124,100,84,0,0,0,0,0,100,100,0,0,0,0,0,1,0,M
Image\M\3.png,-102,100,84,0,0,0,0,0,100,100,0,0,0,0,0,1,0,M
Image\M\30.png,-122,100,84,0,0,0,0,0,100,100,0,0,0,0,0,1,0,M
Image\M\31.png,-122,100,84,0,0,0,0,0,100,100,0,0,0,0,0,1,0,M
Image\M\32.png,-122,100,84,0,0,0,0,0,100,100,0,0,0,0,0,1,0,M
Image\M\33.png,-122,100,84,0,0,0,0,0,100,100,0,0,0,0,0,1,0,M
Image\M\34.png,-122,100,84,0,0,0,0,0,100,100,0,0,0,0,0,1,0,M
Image\M\35.png,-122,100,84,0,0,0,0,0,100,100,0,0,0,0,0,1,0,M
Image\M\36.png,-122,100,84,0,0,0,0,0,100,100,0,0,0,0,0,1,0,M
Image\M\37.png,-122,100,84,0,0,0,0,0,100,100,0,0,0,0,0,1,0,M
Image\M\38.png,-110,100,67,0,0,0,0,0,100,100,0,0,0,0,0,1,0,M
Image\M\39.png,-110,100,67,0,0,0,0,0,100,100,0,0,0,0,0,1,0,M
Image\M\4.png,-103,100,67,0,0,0,0,0,100,100,0,0,0,0,0,1,0,M
Image\M\40.png,-110,100,67,0,0,0,0,0,100,100,0,0,0,0,0,1,0,M
Image\M\41.png,-110,100,67,0,0,0,0,0,100,100,0,0,0,0,0,1,0,M
Image\M\42.png,-110,100,67,0,0,0,0,0,100,100,0,0,0,0,0,1,0,M
Image\M\43.png,-110,100,67,0,0,0,0,0,100,100,0,0,0,0,0,1,0,M
Image\M\44.png,-110,100,67,0,0,0,0,0,100,100,0,0,0,0,0,1,0,M
Image\M\45.png,-110,100,67,0,0,0,0,0,100,100,0,0,0,0,0,1,0,M
Image\M\46.png,-110,100,67,0,0,0,0,0,100,100,0,0,0,0,0,1,0,M
Image\M\47.png,-110,100,67,0,0,0,0,0,100,100,0,0,0,0,0,1,0,M
Image\M\48.png,-110,100,67,0,0,0,0,0,100,100,0,0,0,0,0,1,0,M
Image\M\49.png,-110,100,67,0,0,0,0,0,100,100,0,0,0,0,0,1,0,M
Image\M\5.png,-110,100,67,0,0,0,0,0,100,100,0,0,0,0,0,1,0,M
Image\M\50.png,-110,100,67,0,0,0,0,0,100,100,0,0,0,0,0,1,0,M
Image\M\51.png,-110,100,67,0,0,0,0,0,100,100,0,0,0,0,0,1,0,M
Image\M\52.png,-110,100,67,0,0,0,0,0,100,100,0,0,0,0,0,1,0,M
Image\M\53.png,-110,100,67,0,0,0,0,0,100,100,0,0,0,0,0,1,0,M
Image\M\54.png,-110,100,67,0,0,0,0,0,100,100,0,0,0,0,0,1,0,M
Image\M\55.png,-110,100,67,0,0,0,0,0,100,100,0,0,0,0,0,1,0,M
Image\M\56.png,-110,100,67,0,0,0,0,0,100,100,0,0,0,0,0,1,0,M
Image\M\57.png,-110,100,67,0,0,0,0,0,100,100,0,0,0,0,0,1,0,M
Image\M\58.png,-110,100,67,0,0,0,0,0,100,100,0,0,0,0,0,1,0,M
Image\M\59.png,-110,100,67,0,0,0,0,0,100,100,0,0,0,0,0,1,0,M
Image\M\6.png,-110,100,67,0,0,0,0,0,100,100,0,0,0,0,0,1,0,M
Image\M\60.png,-110,100,67,0,0,0,0,0,100,100,0,0,0,0,0,1,0,M
Image\M\61.png,-110,100,67,0,0,0,0,0,100,100,0,0,0,0,0,1,0,M
Image\M\62.png,-110,100,67,0,0,0,0,0,100,100,0,0,0,0,0,1,0,M
Image\M\63.png,-110,100,67,0,0,0,0,0,100,100,0,0,0,0,0,1,0,M
Image\M\64.png,-110,100,67,0,0,0,0,0,100,100,0,0,0,0,0,1,0,M
Image\M\65.png,-110,100,67,0,0,0,0,0,100,100,0,0,0,0,0,1,0,M
Image\M\66.png,-110,100,67,0,0,0,0,0,100,100,0,0,0,0,0,1,0,M
Image\M\67.png,-110,100,67,0,0,0,0,0,100,100,0,0,0,0,0,1,0,M
Image\M\68.png,-110,100,67,0,0,0,0,0,100,100,0,0,0,0,0,1,0,M
Image\M\69.png,-114,100,89,0,0,0,0,0,100,100,0,0,0,0,0,1,0,M
Image\M\7.png,-114,100,89,0,0,0,0,0,100,100,0,0,0,0,0,1,0,M
Image\M\70.png,-122,100,89,0,0,0,0,0,100,100,0,0,0,0,0,1,0,M
Image\M\71.png,-118,100,89,0,0,0,0,0,100,100,0,0,0,0,0,1,0,M
Image\M\72.png,-118,100,89,0,0,0,0,0,100,100,0,0,0,0,0,1,0,M
Image\M\73.png,-118,100,89,0,0,0,0,0,100,100,0,0,0,0,0,1,0,M
Image\M\74.png,-118,100,89,0,0,0,0,0,100,100,0,0,0,0,0,1,0,M
Image\M\75.png,-118,100,89,0,0,0,0,0,100,100,0,0,0,0,0,1,0,M
Image\M\76.png,-118,100,89,0,0,0,0,0,100,100,0,0,0,0,0,1,0,M
Image\M\77.png,-118,100,89,0,0,0,0,0,100,100,0,0,0,0,0,1,0,M
Image\M\78.png,-118,100,89,0,0,0,0,0,100,100,0,0,0,0,0,1,0,M
Image\M\79.png,-118,100,89,0,0,0,0,0,100,100,0,0,0,0,0,1,0,M
Image\M\8.png,-118,100,89,0,0,0,0,0,100,100,0,0,0,0,0,1,0,M
Image\M\80.png,-118,100,89,0,0,0,0,0,100,100,0,0,0,0,0,1,0,M
Image\M\81.png,-118,100,89,0,0,0,0,0,100,100,0,0,0,0,0,1,0,M
Image\M\82.png,-118,100,89,0,0,0,0,0,100,100,0,0,0,0,0,1,0,M
Image\M\83.png,-118,100,89,0,0,0,0,0,100,100,0,0,0,0,0,1,0,M
Image\M\84.png,-118,100,89,0,0,0,0,0,100,100,0,0,0,0,0,1,0,M
Image\M\85.png,-118,100,89,0,0,0,0,0,100,100,0,0,0,0,0,1,0,M
Image\M\86.png,-118,100,89,0,0,0,0,0,100,100,0,0,0,0,0,1,0,M
Image\M\87.png,-118,100,89,0,0,0,0,0,100,100,0,0,0,0,0,1,0,M
Image\M\88.png,-118,100,89,0,0,0,0,0,100,100,0,0,0,0,0,1,0,M
Image\M\89.png,-118,100,89,0,0,0,0,0,100,100,0,0,0,0,0,1,0,M
Image\M\9.png,-118,100,89,0,0,0,0,0,100,100,0,0,0,0,0,1,0,M
Image\M\90.png,-118,100,89,0,0,0,0,0,100,100,0,0,0,0,0,1,0,M
Image\M\91.png,-118,100,89,0,0,0,0,0,100,100,0,0,0,0,0,1,0,M
Image\M\92.png,-118,100,89,0,0,0,0,0,100,100,0,0,0,0,0,1,0,M
Image\M\93.png,-118,100,89,0,0,0,0,0,100,100,0,0,0,0,0,1,0,M
Image\M\94.png,-118,100,89,0,0,0,0,0,100,100,0,0,0,0,0,1,0,M
Image\M\95.png,-118,100,89,0,0,0,0,0,100,100,0,0,0,0,0,1,0,M
Image\M\96.png,-118,100,89,0,0,0,0,0,100,100,0,0,0,0,0,1,0,M
Image\M\97.png,-118,100,89,0,0,0,0,0,100,100,0,0,0,0,0,1,0,M
Image\M\98.png,-118,100,89,0,0,0,0,0,100,100,0,0,0,0,0,1,0,M
Image\M\99.png,-118,100,89,0,0,0,0,0,100,100,0,0,0,0,0,1,0,M
Image\N\0.png,-118,100,89,0,0,0,0,0,100,100,100,0,0,0,0,1,0,N
Image\N\1.png,-122,100,89,0,0,0,0,0,100,100,100,0,0,0,0,1,0,N
Image\N\10.png,-118,100,89,0,0,0,0,0,100,100,100,0,0,0,0,1,0,N
Image\N\100.png,-127,100,89,0,0,0,0,0,100,100,100,0,0,0,0,1,0,N
Image\N\11.png,-127,100,89,0,0,0,0,0,100,100,100,0,0,0,0,1,0,N
Image\N\12.png,-127,100,89,0,0,0,0,0,100,100,100,0,0,0,0,1,0,N
Image\N\13.png,-127,100,89,0,0,0,0,0,100,100,100,0,0,0,0,1,0,N
Image\N\14.png,-127,100,89,0,0,0,0,0,100,100,100,0,0,0,0,1,0,N
Image\N\15.png,-127,100,89,0,0,0,0,0,100,100,100,0,0,0,0,1,0,N
Image\N\16.png,-127,100,89,0,0,0,0,0,100,100,100,0,0,0,0,1,0,N
Image\N\17.png,-127,100,89,0,0,0,0,0,100,100,100,0,0,0,0,1,0,N
Image\N\18.png,-122,100,89,0,0,0,0,0,100,100,100,0,0,0,0,1,0,N
Image\N\19.png,-122,100,89,0,0,0,0,0,100,100,100,0,0,0,0,1,0,N
Image\N\2.png,-122,100,89,0,0,0,0,0,100,100,100,0,0,0,0,1,0,N
Image\N\20.png,-122,100,89,0,0,0,0,0,100,100,100,0,0,0,0,1,0,N
Image\N\21.png,-122,100,89,0,0,0,0,0,100,100,100,0,0,0,0,1,0,N
Image\N\22.png,-122,100,89,0,0,0,0,0,100,100,100,0,0,0,0,1,0,N
Image\N\23.png,-122,100,89,0,0,0,0,0,100,100,100,0,0,0,0,1,0,N
Image\N\24.png,-122,100,89,0,0,0,0,0,100,100,100,0,0,0,0,1,0,N
Image\N\25.png,-122,100,89,0,0,0,0,0,100,100,100,0,0,0,0,1,0,N
Image\N\26.png,-122,100,89,0,0,0,0,0,100,100,100,0,0,0,0,1,0,N
Image\N\27.png,-122,100,100,0,0,0,0,0,100,100,100,0,0,0,0,1,0,N
Image\N\28.png,-122,100,100,0,0,0,0,0,100,100,100,0,0,0,0,1,0,N
Image\N\29.png,-122,100,100,0,0,0,0,0,100,100,100,0,0,0,0,1,0,N
Image\N\3.png,-122,100,100,0,0,0,0,0,100,100,100,0,0,0,0,1,0,N
Image\N\30.png,-122,100,100,0,0,0,0,0,100,100,100,0,0,0,0,1,0,N
Image\N\31.png,-122,100,100,0,0,0,0,0,100,100,100,0,0,0,0,1,0,N
Image\N\32.png,-122,100,100,0,0,0,0,0,100,100,100,0,0,0,0,1,0,N
Image\N\33.png,-122,100,100,0,0,0,0,0,100,100,100,0,0,0,0,1,0,N
Image\N\34.png,-122,100,100,0,0,0,0,0,100,100,100,0,0,0,0,1,0,N
Image\N\35.png,-122,100,100,0,0,0,0,0,100,100,100,0,0,0,0,1,0,N
Image\N\36.png,-122,100,100,0,0,0,0,0,100,100,100,0,0,0,0,1,0,N
Image\N\37.png,-122,100,100,0,0,0,0,0,100,100,100,0,0,0,0,1,0,N
Image\N\38.png,-122,100,100,0,0,0,0,0,100,100,100,0,0,0,0,1,0,N
Image\N\39.png,-122,100,100,0,0,0,0,0,100,100,100,0,0,0,0,1,0,N
Image\N\4.png,-122,100,100,0,0,0,0,0,100,100,100,0,0,0,0,1,0,N
Image\N\40.png,-122,100,100,0,0,0,0,0,100,100,100,0,0,0,0,1,0,N
Image\N\41.png,-122,100,100,0,0,0,0,0,100,100,100,0,0,0,0,1,0,N
Image\N\42.png,-122,100,100,0,0,0,0,0,100,100,100,0,0,0,0,1,0,N
Image\N\43.png,-122,100,100,0,0,0,0,0,100,100,100,0,0,0,0,1,0,N
Image\N\44.png,-122,100,100,0,0,0,0,0,100,100,100,0,0,0,0,1,0,N
Image\N\45.png,-110,100,100,0,0,0,0,0,100,100,100,0,0,0,0,1,0,N
Image\N\46.png,-110,100,100,0,0,0,0,0,100,100,100,0,0,0,0,1,0,N
Image\N\47.png,-110,100,100,0,0,0,0,0,100,100,100,0,0,0,0,1,0,N
Image\N\48.png,-110,100,100,0,0,0,0,0,100,100,100,0,0,0,0,1,0,N
Image\N\49.png,-110,100,100,0,0,0,0,0,100,100,100,0,0,0,0,1,0,N
Image\N\5.png,-121,100,100,0,0,0,0,0,100,100,100,0,0,0,0,1,0,N
Image\N\50.png,-121,100,100,0,0,0,0,0,100,100,100,0,0,0,0,1,0,N
Image\N\51.png,-111,100,81,0,0,0,0,0,100,100,100,0,0,0,0,1,0,N
Image\N\52.png,-111,100,81,0,0,0,0,0,100,100,100,0,0,0,0,1,0,N
Image\N\53.png,-122,100,81,0,0,0,0,0,100,100,100,0,0,0,0,1,0,N
Image\N\54.png,-122,100,81,0,0,0,0,0,100,100,100,0,0,0,0,1,0,N
Image\N\55.png,-117,100,80,0,0,0,0,0,100,100,100,0,0,0,0,1,0,N
Image\N\56.png,-117,100,80,0,0,0,0,0,100,100,100,0,0,0,0,1,0,N
Image\N\57.png,-117,100,80,0,0,0,0,0,100,100,100,0,0,0,0,1,0,N
Image\N\58.png,-117,100,80,0,0,0,0,0,100,100,100,0,0,0,0,1,0,N
Image\N\59.png,-117,100,80,0,0,0,0,0,100,100,100,0,0,0,0,1,0,N
Image\N\6.png,-117,100,80,0,0,0,0,0,100,100,100,0,0,0,0,1,0,N
Image\N\60.png,-117,100,80,0,0,0,0,0,100,100,100,0,0,0,0,1,0,N
Image\N\61.png,-117,100,80,0,0,0,0,0,100,100,100,0,0,0,0,1,0,N
Image\N\62.png,-117,100,80,0,0,0,0,0,100,100,100,0,0,0,0,1,0,N
Image\N\63.png,-117,100,80,0,0,0,0,0,100,100,100,0,0,0,0,1,0,N
Image\N\64.png,-117,100,80,0,0,0,0,0,100,100,100,0,0,0,0,1,0,N
Image\N\65.png,-117,100,80,0,0,0,0,0,100,100,100,0,0,0,0,1,0,N
Image\N\66.png,-117,100,80,0,0,0,0,0,100,100,100,0,0,0,0,1,0,N
Image\N\67.png,-117,100,80,0,0,0,0,0,100,100,100,0,0,0,0,1,0,N
Image\N\68.png,-117,100,80,0,0,0,0,0,100,100,100,0,0,0,0,1,0,N
Image\N\69.png,-117,100,80,0,0,0,0,0,100,100,100,0,0,0,0,1,0,N
Image\N\7.png,-125,100,80,0,0,0,0,0,100,100,100,0,0,0,0,1,0,N
Image\N\70.png,-120,100,80,0,0,0,0,0,100,100,100,0,0,0,0,1,0,N
Image\N\71.png,-114,100,80,0,0,0,0,0,100,100,100,0,0,0,0,1,0,N
Image\N\72.png,-114,100,80,0,0,0,0,0,100,100,100,0,0,0,0,1,0,N
Image\N\73.png,-114,100,80,0,0,0,0,0,100,100,100,0,0,0,0,1,0,N
Image\N\74.png,-114,100,80,0,0,0,0,0,100,100,100,0,0,0,0,1,0,N
Image\N\75.png,-114,100,80,0,0,0,0,0,100,100,100,0,0,0,0,1,0,N
Image\N\76.png,-114,100,80,0,0,0,0,0,100,100,100,0,0,0,0,1,0,N
Image\N\77.png,-114,100,80,0,0,0,0,0,100,100,100,0,0,0,0,1,0,N
Image\N\78.png,-114,100,80,0,0,0,0,0,100,100,100,0,0,0,0,1,0,N
Image\N\79.png,-114,100,80,0,0,0,0,0,100,100,100,0,0,0,0,1,0,N
Image\N\8.png,-127,100,80,0,0,0,0,0,100,100,100,0,0,0,0,1,0,N
Image\N\80.png,-118,100,80,0,0,0,0,0,100,100,100,0,0,0,0,1,0,N
Image\N\81.png,-118,100,80,0,0,0,0,0,100,100,100,0,0,0,0,1,0,N
Image\N\82.png,-118,100,80,0,0,0,0,0,100,100,100,0,0,0,0,1,0,N
Image\N\83.png,-118,100,80,0,0,0,0,0,100,100,100,0,0,0,0,1,0,N
Image\N\84.png,-118,100,80,0,0,0,0,0,100,100,100,0,0,0,0,1,0,N
Image\N\85.png,-118,100,80,0,0,0,0,0,100,100,100,0,0,0,0,1,0,N
Image\N\86.png,-118,100,80,0,0,0,0,0,100,100,100,0,0,0,0,1,0,N
Image\N\87.png,-102,100,80,0,0,0,0,0,100,100,100,0,0,0,0,1,0,N
Image\N\88.png,-102,100,80,0,0,0,0,0,100,100,100,0,0,0,0,1,0,N
Image\N\89.png,-102,100,80,0,0,0,0,0,100,100,100,0,0,0,0,1,0,N
Image\N\9.png,-127,100,80,0,0,0,0,0,100,100,100,0,0,0,0,1,0,N
Image\N\90.png,-106,100,80,0,0,0,0,0,100,100,100,0,0,0,0,1,0,N
Image\N\91.png,-116,100,80,0,0,0,0,0,100,100,100,0,0,0,0,1,0,N
Image\N\92.png,-116,100,80,0,0,0,0,0,100,100,100,0,0,0,0,1,0,N
Image\N\93.png,-116,100,80,0,0,0,0,0,100,100,100,0,0,0,0,1,0,N
Image\N\94.png,-122,100,80,0,0,0,0,0,100,100,100,0,0,0,0,1,0,N
Image\N\95.png,-127,100,80,0,0,0,0,0,100,100,100,0,0,0,0,1,0,N
Image\N\96.png,-135,100,94,0,0,0,0,0,100,100,100,0,0,0,0,1,0,N
Image\N\97.png,-140,100,94,0,0,0,0,0,100,100,100,0,0,0,0,1,0,N
Image\N\98.png,-140,100,94,0,0,0,0,0,100,100,100,0,0,0,0,1,0,N
Image\N\99.png,-135,100,94,0,0,0,0,0,100,100,100,0,0,0,0,1,0,N
Image\O\0.png,-122,75,90,0,0,0,0,0,22,0,10,24,75,0,0,1,0,O
Image\O\1.png,-122,75,90,0,0,0,0,0,22,0,10,24,75,0,0,1,0,O
Image\O\10.png,-118,75,90,0,0,0,0,0,22,0,10,24,75,0,0,1,0,O
Image\O\100.png,-118,79,83,0,0,0,0,0,22,0,10,24,75,0,0,1,0,O
Image\O\11.png,-118,79,83,0,0,0,0,0,22,0,10,24,75,0,0,1,0,O
Image\O\12.png,-118,79,83,0,0,0,0,0,22,0,10,24,75,0,0,1,0,O
Image\O\13.png,-118,79,83,0,0,0,0,0,22,0,10,24,75,0,0,1,0,O
Image\O\14.png,-118,79,83,0,0,0,0,0,22,0,10,24,75,0,0,1,0,O
Image\O\15.png,-118,75,83,0,0,0,0,0,22,0,10,24,75,0,0,1,0,O
Image\O\16.png,-118,75,83,0,0,0,0,0,22,0,10,24,75,0,0,1,0,O
Image\O\17.png,-118,75,83,0,0,0,0,0,22,0,10,24,75,0,0,1,0,O
Image\O\18.png,-118,75,83,0,0,0,0,0,22,0,10,24,75,0,0,1,0,O
Image\O\19.png,-118,75,83,0,0,0,0,0,22,0,10,24,75,0,0,1,0,O
Image\O\2.png,-118,75,83,0,0,0,0,0,22,0,10,24,75,0,0,1,0,O
Image\O\20.png,-118,75,83,0,0,0,0,0,22,0,10,24,75,0,0,1,0,O
Image\O\21.png,-118,75,83,0,0,0,0,0,22,0,10,24,75,0,0,1,0,O
Image\O\22.png,-118,75,83,0,0,0,0,0,22,0,10,24,75,0,0,1,0,O
Image\O\23.png,-118,75,83,0,0,0,0,0,22,0,10,24,75,0,0,1,0,O
Image\O\24.png,-118,75,83,0,0,0,0,0,22,0,10,24,75,0,0,1,0,O
Image\O\25.png,-118,75,83,0,0,0,0,0,22,0,10,24,75,0,0,1,0,O
Image\O\26.png,-113,75,83,0,0,0,0,0,22,0,10,24,75,0,0,1,0,O
Image\O\27.png,-113,75,83,0,0,0,0,0,22,0,10,24,75,0,0,1,0,O
Image\O\28.png,-113,75,83,0,0,0,0,0,22,0,10,24,75,0,0,1,0,O
Image\O\29.png,-113,75,83,0,0,0,0,0,22,0,10,24,75,0,0,1,0,O
Image\O\3.png,-120,78,83,0,0,0,0,0,22,0,10,24,75,0,0,1,0,O
Image\O\30.png,-120,78,83,0,0,0,0,0,22,0,10,24,75,0,0,1,0,O
Image\O\31.png,-120,78,83,0,0,0,0,0,22,0,10,24,75,0,0,1,0,O
Image\O\32.png,-120,78,83,0,0,0,0,0,22,0,10,24,75,0,0,1,0,O
Image\O\33.png,-120,78,83,0,0,0,0,0,22,0,10,24,75,0,0,1,0,O
Image\O\34.png,-120,78,83,0,0,0,0,0,22,0,10,24,75,0,0,1,0,O
Image\O\35.png,-120,78,83,0,0,0,0,0,22,0,10,24,75,0,0,1,0,O
Image\O\36.png,-120,78,83,0,0,0,0,0,22,0,10,24,75,0,0,1,0,O
Image\O\37.png,-120,78,83,0,0,0,0,0,22,0,10,24,75,0,0,1,0,O
Image\O\38.png,-120,74,83,0,0,0,0,0,22,0,10,24,75,0,0,1,0,O
Image\O\39.png,-120,74,83,0,0,0,0,0,22,0,10,24,75,0,0,1,0,O
Image\O\4.png,-120,74,83,0,0,0,0,0,22,0,10,24,75,0,0,1,0,O
Image\O\40.png,-120,74,83,0,0,0,0,0,22,0,10,24,75,0,0,1,0,O
Image\O\41.png,-120,74,83,0,0,0,0,0,22,0,10,24,75,0,0,1,0,O
Image\O\42.png,-120,74,83,0,0,0,0,0,22,0,10,24,75,0,0,1,0,O
Image\O\43.png,-120,74,83,0,0,0,0,0,22,0,10,24,75,0,0,1,0,O
Image\O\44.png,-120,74,83,0,0,0,0,0,22,0,10,24,75,0,0,1,0,O
Image\O\45.png,-120,74,83,0,0,0,0,0,22,0,10,24,75,0,0,0,0,O
Image\O\46.png,-117,81,83,0,0,0,0,0,22,0,10,24,75,0,0,1,0,O
Image\O\47.png,-117,75,83,0,0,0,0,0,22,0,10,24,75,0,0,1,0,O
Image\O\48.png,-117,75,83,0,0,0,0,0,22,0,10,24,75,0,0,1,0,O
Image\O\49.png,-117,75,83,0,0,0,0,0,22,0,10,24,75,0,0,1,0,O
Image\O\5.png,-121,78,83,0,0,0,0,0,22,0,10,24,75,0,0,1,0,O
Image\O\50.png,-113,73,83,0,0,0,0,0,22,0,10,24,75,0,0,1,0,O
Image\O\51.png,-113,73,83,0,0,0,0,0,22,0,10,24,75,0,0,1,0,O
Image\O\52.png,-113,73,83,0,0,0,0,0,22,0,10,24,75,0,0,1,0,O
Image\O\53.png,-113,73,83,0,0,0,0,0,22,0,10,24,75,0,0,1,0,O
Image\O\54.png,-113,73,83,0,0,0,0,0,22,0,10,24,75,0,0,1,0,O
Image\O\55.png,-113,73,83,0,0,0,0,0,22,0,10,24,75,0,0,1,0,O
Image\O\56.png,-116,78,83,0,0,0,0,0,22,0,10,24,75,0,0,1,0,O
Image\O\57.png,-116,78,83,0,0,0,0,0,22,0,10,24,75,0,0,1,0,O
Image\O\58.png,-121,78,83,0,0,0,0,0,22,0,10,24,75,0,0,1,0,O
Image\O\59.png,-121,78,83,0,0,0,0,0,22,0,10,24,75,0,0,1,0,O
Image\O\6.png,-121,78,83,0,0,0,0,0,22,0,10,24,75,0,0,1,0,O
Image\O\60.png,-121,78,83,0,0,0,0,0,22,0,10,24,75,0,0,1,0,O
Image\O\61.png,-121,78,83,0,0,0,0,0,22,0,10,24,75,0,0,1,0,O
Image\O\62.png,-121,78,83,0,0,0,0,0,22,0,10,24,75,0,0,1,0,O
Image\O\63.png,-128,78,83,0,0,0,0,0,22,0,10,24,75,0,0,1,0,O
Image\O\64.png,-128,78,83,0,0,0,0,0,22,0,10,24,75,0,0,1,0,O
Image\O\65.png,-120,78,83,0,0,0,0,0,22,0,10,24,75,0,0,1,0,O
Image\O\66.png,-120,78,83,0,0,0,0,0,22,0,10,24,75,0,0,1,0,O
Image\O\67.png,-120,78,83,0,0,0,0,0,22,0,10,24,75,0,0,1,0,O
Image\O\68.png,-120,78,83,0,0,0,0,0,22,0,10,24,75,0,0,1,0,O
Image\O\69.png,-120,78,83,0,0,0,0,0,22,0,10,24,75,0,0,1,0,O
Image\O\7.png,-120,78,83,0,0,0,0,0,22,0,10,24,75,0,0,1,0,O
Image\O\70.png,-120,78,83,0,0,0,0,0,22,0,10,24,75,0,0,1,0,O
Image\O\71.png,-120,78,83,0,0,0,0,0,22,0,10,24,75,0,0,1,0,O
Image\O\72.png,-120,78,83,0,0,0,0,0,22,0,10,24,75,0,0,1,0,O
Image\O\73.png,-120,78,83,0,0,0,0,0,22,0,10,24,75,0,0,1,0,O
Image\O\74.png,-120,78,83,0,0,0,0,0,22,0,10,24,75,0,0,1,0,O
Image\O\75.png,-120,78,83,0,0,0,0,0,22,0,10,24,75,0,0,1,0,O
Image\O\76.png,-120,78,83,0,0,0,0,0,22,0,10,24,75,0,0,1,0,O
Image\O\77.png,-124,73,81,0,0,0,0,0,22,0,10,24,75,0,0,1,0,O
Image\O\78.png,-124,73,81,0,0,0,0,0,22,0,10,24,75,0,0,1,0,O
Image\O\79.png,-124,73,81,0,0,0,0,0,22,0,10,24,75,0,0,1,0,O
Image\O\8.png,-118,73,81,0,0,0,0,0,22,0,10,24,75,0,0,1,0,O
Image\O\80.png,-127,73,81,0,0,0,0,0,22,0,10,24,75,0,0,1,0,O
Image\O\81.png,-127,73,81,0,0,0,0,0,22,0,10,24,75,0,0,1,0,O
Image\O\82.png,-127,73,81,0,0,0,0,0,22,0,10,24,75,0,0,1,0,O
Image\O\83.png,-127,73,81,0,0,0,0,0,22,0,10,24,75,0,0,1,0,O
Image\O\84.png,-127,73,81,0,0,0,0,0,22,0,10,24,75,0,0,1,0,O
Image\O\85.png,-118,79,81,0,0,0,0,0,22,0,10,24,75,0,0,1,0,O
Image\O\86.png,-111,79,81,0,0,0,0,0,22,0,10,24,75,0,0,1,0,O
Image\O\87.png,-111,79,81,0,0,0,0,0,22,0,10,24,75,0,0,1,0,O
Image\O\88.png,-111,79,81,0,0,0,0,0,22,0,10,24,75,0,0,1,0,O
Image\O\89.png,-111,79,81,0,0,0,0,0,22,0,10,24,75,0,0,1,0,O
Image\O\9.png,-114,76,81,0,0,0,0,0,22,0,10,24,75,0,0,1,0,O
Image\O\90.png,-118,76,81,0,0,0,0,0,22,0,10,24,75,0,0,1,0,O
Image\O\91.png,-118,76,81,0,0,0,0,0,22,0,10,24,75,0,0,1,0,O
Image\O\92.png,-118,76,81,0,0,0,0,0,22,0,10,24,75,0,0,1,0,O
Image\O\93.png,-118,76,81,0,0,0,0,0,22,0,10,24,75,0,0,1,0,O
Image\O\94.png,-118,76,81,0,0,0,0,0,22,0,10,24,75,0,0,1,0,O
Image\O\95.png,-118,76,81,0,0,0,0,0,22,0,10,24,75,0,0,1,0,O
Image\O\96.png,-118,76,81,0,0,0,0,0,22,0,10,24,75,0,0,1,0,O
Image\O\97.png,-118,76,81,0,0,0,0,0,22,0,10,24,75,0,0,1,0,O
